age,employment_years,monthly_income,existing_debts,num_previous_loans,num_defaults,on_time_payment_ratio,avg_days_late,credit_utilization_pct,account_balance,credit_history_years,num_open_credit_lines,risk_category
27,5.6,62800.0,35500.0,1,0,0.722,7.0,42.7,7490.0,8.8,3,Medium Risk
57,8.5,26900.0,21000.0,4,0,0.498,0.7,34.1,6760.0,10.7,7,Medium Risk
56,11.0,31900.0,12200.0,3,0,0.845,1.6,10.9,7900.0,0.0,4,Low Risk
53,7.2,36500.0,10100.0,6,2,0.875,6.6,44.6,14140.0,5.2,3,High Risk
37,4.2,24700.0,29100.0,1,0,0.826,1.0,14.0,1320.0,10.3,3,Medium Risk
41,0.0,32800.0,41500.0,3,0,0.683,8.5,52.8,5710.0,4.2,3,High Risk
57,6.3,56600.0,12500.0,1,0,0.863,4.5,44.9,6310.0,13.2,0,Medium Risk
27,6.1,24300.0,106100.0,3,0,0.853,0.5,29.4,11380.0,13.4,6,Low Risk
57,6.7,36300.0,11000.0,1,0,0.772,1.2,13.6,4870.0,2.9,9,Low Risk
61,14.4,51800.0,3300.0,1,0,0.764,4.5,11.2,1780.0,5.3,5,Low Risk
51,11.0,24000.0,2400.0,3,0,0.862,1.6,43.1,4560.0,8.4,3,Low Risk
36,9.1,62800.0,2500.0,4,0,0.486,4.2,31.7,4760.0,13.3,3,Medium Risk
45,2.2,37700.0,8800.0,2,0,0.614,2.6,15.9,5350.0,8.9,5,Low Risk
23,3.9,33400.0,10600.0,1,0,0.822,2.0,51.8,27770.0,8.2,6,Low Risk
61,5.6,13300.0,26400.0,0,0,0.96,1.9,20.8,2460.0,8.0,5,Low Risk
36,2.9,30100.0,13000.0,1,0,0.831,10.5,37.7,6710.0,8.8,8,Low Risk
23,8.0,43700.0,31100.0,3,0,0.628,0.3,25.5,530.0,7.1,7,Low Risk
55,7.4,86900.0,14000.0,2,0,0.998,0.4,14.2,1810.0,7.1,1,Low Risk
49,1.6,48200.0,13500.0,1,0,0.809,0.9,75.8,2650.0,6.3,4,Medium Risk
48,10.8,63800.0,7500.0,3,1,0.694,3.0,18.9,3210.0,6.8,8,Medium Risk
23,6.4,19800.0,55400.0,1,0,0.689,16.6,29.1,16870.0,6.2,5,Low Risk
54,0.0,34100.0,2900.0,3,0,0.81,2.4,24.7,16620.0,12.6,7,Low Risk
49,5.8,66900.0,18100.0,2,0,0.883,6.9,28.2,460.0,9.8,0,Low Risk
55,7.1,23300.0,11100.0,1,0,0.708,1.6,16.5,3770.0,7.0,1,Low Risk
57,9.9,58800.0,29200.0,2,0,0.914,9.9,6.6,16330.0,14.8,1,Low Risk
30,4.7,52400.0,13100.0,3,1,0.745,4.7,58.9,6620.0,0.0,1,High Risk
30,9.3,41700.0,13500.0,4,3,0.681,10.3,26.9,4180.0,5.5,2,High Risk
61,6.7,30800.0,10200.0,2,0,0.587,9.2,50.8,2820.0,7.2,2,High Risk
44,0.7,22200.0,53800.0,2,0,0.772,2.8,39.5,140.0,6.7,8,Medium Risk
40,0.3,88200.0,13400.0,1,0,0.933,4.2,38.0,5010.0,9.3,9,Medium Risk
33,10.5,49800.0,95800.0,2,0,0.527,3.4,40.8,630.0,9.5,6,Medium Risk
49,10.8,43100.0,17500.0,4,0,0.658,5.5,25.9,3770.0,8.4,1,Low Risk
54,7.3,29500.0,13700.0,1,0,0.972,5.5,27.9,22720.0,2.5,6,Low Risk
21,12.0,37000.0,11600.0,0,0,0.794,9.4,68.2,10210.0,10.8,8,Medium Risk
45,10.2,39400.0,23500.0,6,1,0.914,8.9,45.6,1650.0,4.8,4,Medium Risk
64,8.7,44400.0,7400.0,3,0,0.961,4.0,64.1,5640.0,7.0,7,Medium Risk
33,2.4,52400.0,15500.0,6,0,0.454,3.4,20.9,23430.0,8.8,3,Medium Risk
33,12.9,24600.0,13500.0,5,0,0.96,5.5,54.0,3550.0,0.0,6,High Risk
59,8.1,17400.0,18500.0,0,0,0.683,11.3,61.9,8280.0,5.9,6,High Risk
23,4.5,37900.0,19000.0,3,2,0.862,6.5,22.9,8080.0,0.0,1,High Risk
38,3.3,15200.0,20000.0,0,0,0.683,2.7,23.2,5800.0,6.3,4,Medium Risk
41,7.0,30900.0,14700.0,2,0,0.814,3.8,65.8,3240.0,0.0,6,Medium Risk
56,0.0,28200.0,64100.0,2,0,0.89,3.4,41.1,73550.0,11.6,2,Low Risk
26,8.8,46400.0,20400.0,1,0,0.92,3.6,24.4,31320.0,4.8,2,Low Risk
40,2.2,97900.0,181000.0,3,2,0.747,11.9,73.5,5670.0,4.2,7,High Risk
27,7.5,13700.0,14000.0,3,1,0.395,12.4,15.4,3360.0,15.6,5,Medium Risk
55,3.9,113200.0,34900.0,3,2,0.845,13.6,62.8,8710.0,6.1,2,High Risk
48,4.9,32300.0,6500.0,3,0,0.885,3.8,34.8,53400.0,10.2,9,Low Risk
42,3.0,43200.0,54200.0,2,0,0.873,8.0,39.4,7430.0,2.3,9,Medium Risk
38,5.4,17900.0,6600.0,1,0,0.793,1.3,39.6,17920.0,2.8,1,Medium Risk
27,13.6,59800.0,21100.0,1,0,0.714,4.0,86.4,1850.0,6.3,5,Medium Risk
61,11.5,37100.0,10300.0,2,0,0.548,1.2,33.4,9080.0,4.3,7,Medium Risk
49,7.4,35200.0,21000.0,4,1,0.843,3.9,35.5,33030.0,4.4,7,Medium Risk
35,5.9,13800.0,10600.0,1,1,0.836,4.5,73.1,17230.0,6.2,9,High Risk
39,9.4,37700.0,6100.0,4,0,0.878,0.9,25.4,24220.0,3.8,9,Low Risk
52,10.5,55400.0,10200.0,0,0,0.75,6.2,33.4,3990.0,0.4,5,Medium Risk
52,2.7,32300.0,62400.0,3,0,0.973,14.3,45.5,2750.0,8.4,0,Medium Risk
41,5.7,65300.0,21300.0,4,0,0.885,1.8,76.7,17370.0,6.5,8,Low Risk
34,0.0,64000.0,3700.0,2,0,0.891,2.2,34.0,2170.0,4.5,9,Medium Risk
50,10.5,26400.0,39900.0,1,0,0.849,2.2,16.6,30490.0,13.6,3,Low Risk
49,14.3,80600.0,5500.0,4,0,0.46,0.7,25.7,16980.0,9.6,6,Low Risk
47,6.3,37100.0,28100.0,0,0,0.815,0.0,52.3,51420.0,5.0,2,Low Risk
24,0.0,37200.0,23200.0,1,0,0.735,7.4,45.7,2840.0,5.7,7,Medium Risk
41,8.4,38200.0,24700.0,3,0,0.936,1.8,33.6,1600.0,0.0,4,Low Risk
48,2.4,37600.0,85200.0,1,0,0.915,1.1,21.0,11500.0,3.0,8,Low Risk
62,3.3,9700.0,5800.0,2,0,0.641,0.6,24.6,6930.0,8.0,7,Medium Risk
44,8.5,33100.0,24600.0,1,0,0.89,17.0,8.1,1610.0,12.9,4,Low Risk
36,7.0,18400.0,47100.0,2,0,0.825,0.3,37.4,13180.0,3.9,6,Medium Risk
45,4.0,81900.0,7000.0,1,0,0.804,0.2,17.9,41330.0,5.4,2,Low Risk
28,3.4,80300.0,6300.0,0,0,0.533,0.7,52.0,42780.0,6.9,6,Low Risk
24,6.5,55600.0,10000.0,4,0,0.844,0.8,73.7,4540.0,7.7,4,Medium Risk
50,4.4,32200.0,18500.0,2,0,0.813,1.1,55.0,1110.0,2.3,2,Medium Risk
64,1.6,21900.0,3300.0,3,0,0.792,1.6,63.3,2340.0,1.9,9,High Risk
58,4.7,26100.0,23200.0,1,0,0.951,2.6,11.0,1630.0,17.0,7,Low Risk
46,7.4,95900.0,3300.0,1,0,0.742,11.7,51.0,1970.0,0.5,4,Medium Risk
22,5.3,25700.0,48700.0,2,0,0.713,12.8,29.2,6590.0,12.1,4,Medium Risk
64,0.3,11200.0,22300.0,0,0,0.819,25.0,9.5,1850.0,8.5,2,Medium Risk
40,10.0,60800.0,90500.0,0,0,0.958,1.1,56.6,660.0,6.6,4,Low Risk
33,0.0,76900.0,26100.0,1,0,0.978,1.3,38.8,1580.0,8.0,9,Medium Risk
60,4.2,83300.0,9900.0,1,1,0.813,3.9,64.6,29210.0,13.8,6,High Risk
53,3.5,61000.0,6000.0,2,0,0.711,0.9,12.3,12030.0,7.3,5,Low Risk
53,6.6,66200.0,17000.0,0,0,0.676,0.9,64.6,1410.0,9.0,4,Medium Risk
33,8.2,37300.0,13000.0,4,0,0.913,1.6,82.1,9380.0,13.7,6,Medium Risk
64,10.5,12900.0,43700.0,2,0,0.829,4.8,21.4,5020.0,10.8,2,Low Risk
40,3.2,36800.0,5300.0,6,3,0.697,13.9,66.5,3570.0,0.1,9,High Risk
44,8.3,49600.0,100800.0,3,0,0.855,3.2,21.2,3440.0,0.2,7,Medium Risk
54,6.8,33900.0,47800.0,3,0,0.782,0.2,45.2,25170.0,7.9,0,Medium Risk
50,0.0,33200.0,10900.0,1,0,0.539,1.4,26.6,1700.0,3.7,4,Medium Risk
28,13.6,22400.0,80600.0,3,0,0.99,4.4,12.3,6260.0,7.7,8,Low Risk
34,0.2,22000.0,6100.0,4,1,0.557,13.6,70.6,2840.0,8.3,6,High Risk
36,7.7,91000.0,16400.0,2,0,0.69,0.3,24.3,1090.0,13.9,6,Low Risk
62,7.6,92700.0,3700.0,5,0,0.767,0.2,47.7,17050.0,5.5,9,Low Risk
52,7.1,36300.0,84700.0,0,0,0.624,5.9,2.4,22900.0,6.2,2,Low Risk
37,4.0,41800.0,2600.0,0,0,0.919,11.6,46.4,5500.0,2.4,7,Low Risk
53,9.3,22200.0,3200.0,3,2,0.809,8.2,21.1,14600.0,6.5,5,High Risk
53,0.0,50100.0,7100.0,1,0,0.744,15.4,77.8,2730.0,2.4,4,High Risk
38,5.7,87500.0,50100.0,2,0,0.686,6.5,86.5,12170.0,9.0,2,High Risk
38,3.7,16900.0,34700.0,3,1,0.515,4.9,14.1,4770.0,5.3,5,High Risk
60,3.3,45800.0,15100.0,2,2,0.565,19.2,29.9,2050.0,5.6,5,High Risk
45,7.7,47500.0,37000.0,1,0,0.834,0.5,27.1,4250.0,10.1,3,Low Risk
27,10.3,47300.0,11900.0,3,0,0.775,0.7,13.6,4920.0,6.9,2,Low Risk
52,4.6,82600.0,20400.0,3,1,0.343,4.5,57.2,8780.0,10.1,6,High Risk
46,9.1,100500.0,69700.0,2,0,0.777,1.4,61.8,280.0,4.2,0,Medium Risk
43,6.2,32300.0,10400.0,3,1,0.47,12.2,52.3,3000.0,10.0,4,High Risk
52,2.4,50800.0,6200.0,0,0,0.836,5.9,48.7,21220.0,2.6,0,Low Risk
60,5.0,37900.0,21400.0,2,0,0.549,8.5,59.2,4350.0,10.4,6,Medium Risk
35,4.8,26500.0,28000.0,2,0,0.801,1.1,37.5,1070.0,4.2,5,Medium Risk
39,3.2,41600.0,14900.0,1,0,0.684,0.5,78.6,16620.0,2.4,5,Low Risk
29,7.7,50800.0,36400.0,1,0,0.947,4.8,26.8,9960.0,7.6,0,Low Risk
49,6.9,40500.0,10900.0,3,0,0.834,0.7,7.3,1920.0,13.4,4,Low Risk
38,0.0,23400.0,15200.0,6,0,0.684,0.8,24.4,980.0,7.0,5,Low Risk
36,0.0,28800.0,19400.0,3,1,0.919,3.6,39.3,11560.0,7.1,9,High Risk
51,7.7,28900.0,17800.0,3,0,0.834,3.8,28.7,3160.0,1.5,7,Low Risk
38,2.7,23800.0,67100.0,4,0,0.766,4.8,46.1,150.0,17.3,8,High Risk
41,7.2,42500.0,19300.0,2,0,0.502,3.0,65.3,1150.0,2.0,4,High Risk
40,9.1,44800.0,9900.0,3,0,0.761,0.1,39.7,3140.0,8.1,3,Low Risk
32,0.9,59300.0,22700.0,2,0,0.679,2.5,28.5,42540.0,8.2,1,Low Risk
26,0.4,23700.0,36600.0,4,0,0.918,2.6,72.3,11650.0,6.4,2,Medium Risk
57,12.7,27200.0,29000.0,2,0,0.861,2.6,39.2,750.0,9.1,2,Low Risk
25,7.4,79000.0,27400.0,0,0,0.989,0.2,55.3,2070.0,10.2,9,Low Risk
35,4.3,33400.0,3000.0,2,0,0.684,2.0,48.0,27600.0,0.0,7,Low Risk
50,2.3,36900.0,1100.0,1,1,0.902,6.9,60.9,1230.0,13.6,1,High Risk
26,4.0,33300.0,47800.0,1,0,0.473,1.0,6.3,11650.0,3.8,4,Medium Risk
49,1.2,64000.0,20700.0,2,0,0.845,12.6,48.0,1750.0,5.2,2,Medium Risk
53,9.5,65200.0,13100.0,0,0,0.827,5.6,22.7,3090.0,3.8,9,Medium Risk
50,2.9,63400.0,26800.0,3,1,0.879,10.5,17.4,560.0,2.4,9,High Risk
34,10.4,36800.0,91800.0,1,0,0.835,11.0,71.3,3490.0,12.0,4,Medium Risk
21,4.4,23500.0,54900.0,1,0,0.439,1.0,30.4,3420.0,5.7,4,Medium Risk
60,1.8,95100.0,35000.0,3,0,0.651,1.6,14.1,3100.0,10.4,8,Low Risk
35,4.3,55700.0,5500.0,2,0,0.786,0.1,57.6,53370.0,10.5,9,Medium Risk
56,0.0,28900.0,6300.0,4,0,0.952,5.6,6.2,13410.0,13.0,5,Low Risk
29,5.5,74000.0,1200.0,1,0,0.984,8.6,67.1,1760.0,1.8,5,Medium Risk
28,5.3,27800.0,25200.0,1,0,0.759,1.7,36.5,1530.0,4.6,2,Medium Risk
55,9.3,73500.0,40500.0,2,1,0.873,5.6,12.9,13200.0,8.8,5,Medium Risk
62,0.0,76000.0,43900.0,0,0,0.828,0.8,24.0,1300.0,11.0,2,Low Risk
58,10.6,22900.0,26300.0,3,1,0.837,4.3,59.4,2840.0,3.2,1,High Risk
54,9.3,48600.0,11500.0,4,0,0.75,0.4,57.4,16870.0,2.6,9,Medium Risk
31,11.0,53700.0,7600.0,2,0,0.937,1.8,31.4,2940.0,9.6,0,Low Risk
61,5.8,134200.0,5900.0,2,1,0.466,3.3,19.0,2140.0,7.2,2,High Risk
50,10.1,25100.0,11300.0,0,0,0.905,4.2,20.0,2120.0,4.2,2,Low Risk
28,0.1,74300.0,5000.0,4,1,0.834,6.2,40.2,1710.0,1.1,3,High Risk
26,8.9,36600.0,77300.0,2,0,0.931,0.7,48.8,17480.0,2.8,6,Medium Risk
59,2.9,19500.0,3600.0,0,0,0.858,1.5,43.6,6100.0,9.3,9,Low Risk
33,0.0,34200.0,11000.0,2,1,0.86,4.4,56.7,3490.0,11.4,9,High Risk
54,1.5,36400.0,1900.0,1,0,0.833,2.6,18.1,4000.0,11.2,2,Low Risk
27,6.0,21400.0,18000.0,0,0,0.922,0.2,19.8,11450.0,3.1,8,Low Risk
33,2.7,42500.0,13300.0,2,0,0.745,0.8,80.8,2670.0,11.4,6,High Risk
33,7.5,58600.0,9400.0,2,0,0.78,0.3,21.0,4860.0,12.1,1,Low Risk
33,0.0,40900.0,5300.0,3,1,0.782,3.4,44.2,1590.0,8.5,8,High Risk
50,0.0,27700.0,13400.0,1,0,0.743,8.2,68.8,32040.0,7.5,5,Medium Risk
61,11.5,33700.0,7800.0,5,0,0.585,4.0,80.1,8100.0,9.4,9,Low Risk
61,9.6,36200.0,11700.0,2,1,0.897,5.6,41.9,1030.0,0.8,7,High Risk
53,1.8,40500.0,94600.0,4,0,0.996,3.2,27.5,2440.0,0.0,3,Low Risk
29,6.0,63300.0,15900.0,1,0,0.796,6.3,13.2,2250.0,6.7,4,Low Risk
63,10.1,41600.0,22800.0,5,0,0.484,2.5,31.2,3850.0,6.4,3,Low Risk
44,7.7,18000.0,8400.0,1,0,0.864,7.2,58.1,44070.0,0.0,1,Medium Risk
45,6.6,27400.0,6100.0,2,0,0.981,10.4,70.2,2800.0,7.8,9,High Risk
51,10.4,39500.0,13100.0,3,0,0.658,0.6,45.5,3880.0,10.8,5,Medium Risk
54,3.1,63700.0,163400.0,3,1,0.658,11.7,29.6,2010.0,12.4,9,High Risk
62,6.1,69500.0,10000.0,1,0,0.962,5.8,11.1,5720.0,8.3,9,Low Risk
46,5.9,88200.0,19200.0,2,0,0.653,5.1,13.3,2110.0,4.9,1,Low Risk
47,4.9,38800.0,5800.0,2,1,0.536,6.4,24.5,1950.0,11.8,3,High Risk
53,4.4,53200.0,800.0,4,1,0.587,6.2,44.4,2660.0,11.7,3,High Risk
32,6.3,17500.0,6100.0,4,0,0.919,15.2,60.0,5320.0,7.7,6,Medium Risk
34,6.1,45000.0,144500.0,1,0,0.709,0.4,59.6,3860.0,9.8,7,High Risk
48,1.8,21200.0,24200.0,4,0,0.706,2.2,25.9,4480.0,9.9,6,Low Risk
23,9.2,35200.0,68900.0,1,0,0.891,2.9,51.0,13180.0,15.4,4,Medium Risk
35,2.1,165200.0,9400.0,2,0,0.636,12.9,45.1,1070.0,0.0,3,High Risk
52,5.1,42300.0,1300.0,4,1,0.749,5.7,56.9,5810.0,10.4,7,High Risk
63,4.8,23600.0,4400.0,1,0,0.715,5.1,15.2,19400.0,6.2,6,Low Risk
43,7.4,44500.0,19900.0,2,0,0.406,1.1,63.7,18080.0,7.2,8,Medium Risk
38,0.0,28000.0,16900.0,1,0,0.802,2.0,16.1,5830.0,10.2,8,Low Risk
40,9.6,22500.0,13200.0,1,0,0.889,8.9,44.4,10420.0,7.1,3,Low Risk
51,3.3,103900.0,7900.0,0,0,0.31,3.7,25.1,21060.0,8.1,2,Low Risk
44,10.9,61900.0,34200.0,3,1,0.678,9.0,78.5,1900.0,6.2,9,High Risk
22,4.1,43200.0,8100.0,3,0,0.725,9.7,31.9,3060.0,9.1,4,Low Risk
44,5.8,29900.0,18200.0,5,0,0.982,4.4,53.6,2380.0,8.7,9,Low Risk
38,13.7,31100.0,16200.0,1,1,0.551,4.8,30.2,3670.0,3.2,1,Medium Risk
51,4.9,78500.0,9200.0,1,1,0.929,4.5,16.5,1750.0,8.9,1,Medium Risk
59,11.0,42300.0,5500.0,4,0,0.667,0.8,84.0,2830.0,10.0,7,Medium Risk
63,6.2,8000.0,8700.0,0,0,0.853,0.8,24.8,9080.0,8.1,6,Low Risk
47,7.7,121800.0,87000.0,4,1,0.781,8.4,63.6,3010.0,11.8,2,High Risk
36,6.3,39800.0,40600.0,4,0,0.994,3.6,10.1,5730.0,6.6,2,Low Risk
40,9.4,43100.0,37100.0,1,0,0.931,1.2,74.9,1930.0,3.1,5,High Risk
28,3.3,62500.0,6100.0,4,0,0.614,0.0,64.2,12520.0,7.5,4,Medium Risk
62,2.1,45800.0,3200.0,3,0,0.991,4.5,70.2,760.0,6.8,4,Medium Risk
58,3.4,52800.0,40000.0,2,0,0.48,0.4,42.5,3660.0,1.3,2,Medium Risk
58,6.4,29400.0,33000.0,2,1,0.844,4.7,12.1,15210.0,9.8,7,Low Risk
35,5.1,19600.0,15300.0,2,0,0.817,2.1,63.2,3270.0,15.0,8,Medium Risk
35,8.8,41800.0,9200.0,0,0,0.875,6.9,58.0,1750.0,6.8,2,Medium Risk
58,11.2,74300.0,3100.0,4,1,0.473,3.4,27.7,18520.0,4.5,6,Medium Risk
44,2.1,26300.0,31800.0,3,0,0.679,0.1,32.2,2010.0,0.0,9,Medium Risk
52,3.1,25200.0,43700.0,5,3,0.876,21.7,35.0,3430.0,8.6,9,High Risk
42,0.3,66900.0,6800.0,0,0,0.883,4.2,35.5,3230.0,10.8,7,Low Risk
40,14.1,28900.0,6200.0,4,1,0.649,3.9,42.5,2730.0,5.7,4,High Risk
48,7.2,29600.0,46200.0,0,0,0.818,6.8,21.0,18750.0,6.4,6,Low Risk
56,7.9,30100.0,7000.0,1,0,0.637,8.0,62.7,800.0,0.1,9,Medium Risk
35,0.6,35200.0,79100.0,2,0,0.982,8.0,49.4,2160.0,8.1,4,Medium Risk
56,6.0,16500.0,12000.0,2,0,0.77,4.6,68.3,4240.0,2.4,9,Medium Risk
31,8.0,27700.0,9100.0,1,0,0.673,1.7,15.1,9040.0,9.3,1,Low Risk
38,5.0,40700.0,14000.0,1,0,0.896,2.6,44.9,1240.0,7.5,4,Low Risk
61,10.3,40600.0,9100.0,0,0,0.284,7.2,33.7,10330.0,6.2,1,Low Risk
62,15.2,64800.0,41200.0,3,0,0.827,7.1,19.2,8030.0,11.7,6,Low Risk
61,2.2,91100.0,32400.0,1,0,0.715,0.3,46.0,970.0,2.5,2,Medium Risk
34,1.9,77400.0,39700.0,5,1,0.841,6.3,30.3,2390.0,14.2,7,High Risk
58,2.5,57400.0,16100.0,4,0,0.74,12.6,33.1,3590.0,8.9,0,Medium Risk
62,12.4,33700.0,8500.0,2,0,0.902,0.3,77.2,18850.0,6.9,4,Medium Risk
64,10.2,26600.0,13200.0,2,0,0.826,1.0,59.1,22540.0,4.8,6,Low Risk
21,5.5,36600.0,8700.0,4,1,0.758,3.2,73.0,12320.0,10.7,6,High Risk
53,6.1,48700.0,57900.0,0,0,0.504,1.5,20.3,2540.0,5.1,0,Medium Risk
64,2.7,54800.0,36400.0,2,0,0.577,2.2,55.9,6590.0,11.9,3,Medium Risk
54,9.6,49600.0,12200.0,4,0,0.753,2.9,22.9,6880.0,12.5,4,Low Risk
31,4.5,34200.0,5300.0,1,0,0.912,0.3,30.2,1200.0,3.7,3,Low Risk
54,5.0,53800.0,62400.0,4,1,0.918,12.1,27.5,3970.0,9.0,8,High Risk
25,8.4,68200.0,15300.0,3,1,0.504,8.6,92.5,30160.0,1.1,4,High Risk
42,5.2,56400.0,11700.0,6,0,0.936,1.0,43.1,1280.0,11.3,1,Low Risk
48,5.1,35700.0,62900.0,2,0,0.521,3.4,60.0,7210.0,8.6,4,Medium Risk
41,6.0,23900.0,8000.0,1,0,0.944,2.6,63.0,5060.0,6.4,8,Medium Risk
51,9.2,23700.0,9700.0,3,0,0.863,2.3,39.0,1670.0,0.0,5,Medium Risk
31,12.6,25800.0,10600.0,1,0,0.822,2.6,67.4,11690.0,9.4,3,Medium Risk
47,8.3,41300.0,3600.0,1,0,0.882,1.0,39.8,2550.0,7.0,7,Low Risk
49,9.2,47100.0,18300.0,3,0,0.755,1.5,69.6,20950.0,2.6,6,Medium Risk
48,5.2,17900.0,6200.0,2,0,0.874,1.3,43.3,78330.0,8.1,3,Low Risk
33,3.2,28200.0,7500.0,1,1,0.564,11.2,6.6,5270.0,12.7,6,Medium Risk
34,8.6,41000.0,6600.0,2,1,0.742,6.5,28.0,43540.0,13.2,0,Medium Risk
32,6.7,23200.0,7400.0,5,1,0.85,3.9,11.5,5700.0,6.0,3,Medium Risk
41,0.3,45100.0,5800.0,2,0,0.911,5.3,28.0,370.0,2.3,3,Low Risk
46,4.7,31100.0,17100.0,2,0,0.832,5.6,18.8,3430.0,11.1,4,Medium Risk
36,5.7,25300.0,11400.0,1,0,0.907,2.5,53.4,4580.0,1.5,9,Medium Risk
39,4.0,37300.0,14000.0,1,0,0.896,1.7,54.2,40590.0,3.2,1,Medium Risk
33,11.9,44200.0,140600.0,1,0,0.933,5.3,33.4,5610.0,9.9,2,Low Risk
30,7.9,23800.0,11400.0,3,1,0.904,10.0,42.0,360.0,11.9,9,High Risk
49,11.5,32200.0,24500.0,1,0,0.662,3.5,11.1,8260.0,9.7,8,Low Risk
56,7.1,45900.0,27400.0,0,0,0.749,14.9,30.0,5560.0,6.1,2,Medium Risk
33,6.3,24800.0,12500.0,2,0,0.774,1.2,66.9,3950.0,9.7,2,High Risk
58,2.3,15900.0,17600.0,3,0,0.693,0.8,36.1,4880.0,11.7,4,Low Risk
46,6.0,16800.0,13600.0,3,1,0.825,3.1,35.9,19590.0,9.1,6,Medium Risk
28,6.1,29500.0,16400.0,3,0,0.892,4.3,43.6,5950.0,0.0,1,Low Risk
37,0.5,18800.0,7400.0,4,2,0.821,7.5,42.5,6190.0,4.6,0,High Risk
21,3.8,30500.0,8200.0,1,0,0.892,0.7,19.9,2690.0,10.9,0,High Risk
22,4.7,83500.0,13600.0,1,0,0.803,3.8,42.8,1080.0,4.4,9,Medium Risk
35,7.7,18200.0,1900.0,4,0,0.844,4.3,28.1,6170.0,10.8,0,Low Risk
40,7.8,31500.0,59600.0,0,0,0.887,0.9,6.4,2510.0,8.8,9,Low Risk
56,3.7,105500.0,115900.0,1,0,0.628,1.4,38.1,5880.0,8.4,4,Medium Risk
26,7.9,44500.0,15800.0,3,0,0.742,2.8,40.4,440.0,12.0,3,Low Risk
57,5.3,30200.0,26000.0,1,0,0.753,3.6,47.0,5590.0,6.1,0,Medium Risk
31,0.0,33600.0,39400.0,3,0,0.802,2.9,95.9,4590.0,10.0,0,High Risk
27,4.1,45000.0,3600.0,2,0,0.456,8.4,19.1,5300.0,6.4,4,High Risk
51,10.3,84800.0,33800.0,1,0,0.929,2.6,52.9,6500.0,8.6,5,Medium Risk
55,0.0,27800.0,8700.0,1,0,0.79,1.0,59.0,8740.0,10.8,6,Medium Risk
47,6.5,24900.0,132000.0,3,0,0.898,4.7,67.6,9610.0,3.7,8,High Risk
26,12.3,18200.0,11100.0,5,0,0.812,3.4,2.5,3920.0,8.0,2,Low Risk
26,3.0,38200.0,33100.0,0,0,0.992,1.6,17.2,15190.0,2.8,3,Medium Risk
38,6.0,18000.0,11200.0,1,0,0.768,4.1,25.9,4470.0,5.5,0,Low Risk
40,0.8,28800.0,120200.0,1,0,0.767,6.9,28.2,970.0,5.2,3,Medium Risk
64,12.5,23100.0,8000.0,2,1,0.782,6.8,38.2,11430.0,4.3,5,Medium Risk
33,5.7,62100.0,42800.0,3,0,0.851,6.1,81.1,3880.0,10.7,9,Medium Risk
29,6.2,28200.0,25000.0,2,0,0.405,5.6,45.5,3150.0,7.1,7,Medium Risk
62,11.4,44300.0,20000.0,2,0,0.933,0.4,62.8,28910.0,17.4,4,Low Risk
27,8.6,16300.0,16800.0,0,0,0.924,0.9,13.0,3780.0,7.3,5,Low Risk
22,2.5,38800.0,6900.0,2,0,0.761,3.5,49.2,6970.0,4.8,7,Medium Risk
39,3.4,19900.0,1000.0,4,0,0.916,9.2,12.5,17180.0,10.3,0,Low Risk
38,8.0,29400.0,39100.0,2,0,0.61,5.3,24.0,2610.0,9.1,1,Medium Risk
48,3.5,109700.0,8200.0,2,0,0.781,1.8,30.1,11940.0,11.1,8,Low Risk
59,0.0,57900.0,43000.0,2,0,0.653,12.2,41.4,6040.0,5.3,7,Medium Risk
62,5.8,34100.0,19000.0,5,1,0.756,9.5,43.1,23600.0,5.7,3,High Risk
33,0.1,179800.0,44400.0,4,1,0.793,5.9,55.4,2500.0,8.1,9,High Risk
64,12.5,23000.0,29800.0,2,1,0.895,7.1,30.8,2290.0,6.5,0,High Risk
48,6.7,65000.0,1100.0,3,1,0.792,3.4,14.9,6960.0,11.7,3,Medium Risk
24,2.4,16900.0,24700.0,3,1,0.79,3.4,35.7,1530.0,2.5,8,Medium Risk
62,3.2,32100.0,9500.0,2,0,0.576,7.1,38.0,22050.0,10.7,0,Low Risk
27,0.0,18500.0,42800.0,3,1,0.938,5.6,46.7,3500.0,15.1,8,High Risk
46,1.6,41300.0,24100.0,3,0,0.629,3.6,28.2,38940.0,10.6,3,Low Risk
55,10.1,37300.0,24400.0,4,2,0.888,7.7,16.8,1490.0,10.9,6,Medium Risk
31,14.9,31100.0,10200.0,2,1,0.661,15.9,25.3,17220.0,7.3,5,Medium Risk
32,8.9,62700.0,5400.0,1,0,0.981,3.6,38.5,3650.0,2.6,9,Low Risk
41,5.6,27300.0,8700.0,2,0,0.754,0.4,46.5,2390.0,0.0,6,Medium Risk
59,4.3,42800.0,2200.0,2,1,0.801,7.4,49.5,8380.0,9.0,4,Medium Risk
30,2.2,54700.0,7400.0,3,0,0.525,0.5,57.8,5820.0,6.7,6,Medium Risk
50,14.2,17300.0,3100.0,2,0,0.853,3.6,34.2,9640.0,2.1,9,Low Risk
40,5.2,25000.0,3200.0,3,1,0.951,13.1,54.8,2110.0,13.9,4,High Risk
25,14.5,37300.0,15000.0,3,0,0.68,5.9,95.1,770.0,5.2,2,High Risk
52,11.6,49800.0,22800.0,1,0,0.946,2.5,44.3,10720.0,7.5,6,Low Risk
